DATE,HOME,AWAY,MODEL_SPREAD,ACTUAL_MARGIN,RESULT
2023-02-11 21:00:00+00:00,nebraska,wisconsin,3.02,10,1
2023-02-15 01:00:00+00:00,rutgers,nebraska,2.93,-10,-1
2023-03-05 19:00:00+00:00,iowa,nebraska,4.86,-4,-1
2023-11-07 01:00:00+00:00,nebraska,lindenwood,2.97,32,1
2023-11-14 01:00:00+00:00,nebraska,rider,2.71,14,1
2023-11-16 01:00:00+00:00,nebraska,stony brook,2.73,21,1
2023-11-18 21:00:00+00:00,nebraska,oregon,2.85,21,1
2023-11-23 01:00:00+00:00,nebraska,duquesne,3.36,10,1
2023-12-17 20:00:00+00:00,kansas,nebraska,3.24,-16,-1
2023-12-21 00:30:00+00:00,nebraska,north dakota,3.16,8,1
2023-12-30 00:30:00+00:00,nebraska,south carolina,3.29,29,1
2024-01-06 19:15:00+00:00,wisconsin,nebraska,4.03,16,1
2024-01-10 02:00:00+00:00,nebraska,purdue,-0.06,16,-1
2024-01-13 02:30:00+00:00,iowa,nebraska,4.01,18,1
2024-01-18 00:00:00+00:00,rutgers,nebraska,2.88,5,1
2024-01-20 19:15:00+00:00,nebraska,northwestern,3.42,6,1
2024-01-24 00:00:00+00:00,nebraska,ohio,3.22,14,1
2024-02-02 01:30:00+00:00,nebraska,wisconsin,1.97,8,1
2024-02-08 02:00:00+00:00,northwestern,nebraska,2.58,12,1
2024-02-17 17:00:00+00:00,nebraska,penn,4.09,19,1
2024-02-29 23:30:00+00:00,ohio,nebraska,2.78,9,1
2024-03-03 23:30:00+00:00,nebraska,rutgers,3.12,11,1
2024-11-05 01:00:00+00:00,nebraska,ut rio grande valley,1.19,20,1
2024-11-27 23:30:00+00:00,nebraska,south dakota,4.5,17,1
2024-12-01 21:00:00+00:00,nebraska,north florida,3.89,31,1
2024-12-26 02:45:00+00:00,nebraska,oregon,3.86,12,1
2024-12-31 02:00:00+00:00,nebraska,southern,2.42,34,1
2023-01-08 17:00:00+00:00,new hampshire,vermont,2.37,7,1
2023-01-14 18:00:00+00:00,new hampshire,bryant,0.93,-6,-1
2023-01-21 18:00:00+00:00,umbc,new hampshire,2.57,11,1
2023-01-28 18:00:00+00:00,new hampshire,umass lowell,1.75,4,1
2023-02-02 00:00:00+00:00,njit,new hampshire,2.35,-7,-1
2023-02-04 18:00:00+00:00,bryant,new hampshire,5.07,24,1
2023-02-16 00:00:00+00:00,vermont,new hampshire,3.63,29,1
2023-02-18 18:00:00+00:00,new hampshire,umbc,3.43,9,1
2023-02-25 22:00:00+00:00,umass lowell,new hampshire,4.25,37,1
2023-03-01 00:00:00+00:00,new hampshire,njit,3.65,1,1
2023-03-04 18:00:00+00:00,new hampshire,bryant,0.93,7,1
2023-03-07 23:00:00+00:00,umass lowell,new hampshire,4.25,11,1
2023-11-07 00:00:00+00:00,syracuse,new hampshire,3.29,11,1
2023-11-25 00:00:00+00:00,fairfield,new hampshire,4.84,-3,-1
2023-12-01 00:00:00+00:00,sacred heart,new hampshire,3.1,-6,-1
2023-12-12 00:00:00+00:00,new hampshire,stonehill,2.42,13,1
2023-12-21 23:00:00+00:00,rhode island,new hampshire,4.64,-10,-1
2024-01-06 17:00:00+00:00,new hampshire,umass lowell,0.69,-7,-1
2024-01-14 00:00:00+00:00,new hampshire,bryant,1.68,-15,-1
2024-01-19 00:00:00+00:00,njit,new hampshire,2.96,-8,-1
2024-01-20 18:00:00+00:00,umbc,new hampshire,1.94,-6,-1
2024-02-03 22:00:00+00:00,umass lowell,new hampshire,5.31,-16,-1
2024-02-09 00:00:00+00:00,bryant,new hampshire,4.32,19,1
2024-02-16 00:00:00+00:00,vermont,new hampshire,3.79,16,1
2024-02-24 18:00:00+00:00,new hampshire,umbc,4.06,-18,-1
2024-03-06 00:00:00+00:00,new hampshire,vermont,2.21,-4,-1
2024-03-12 21:00:00+00:00,vermont,new hampshire,3.79,7,1
2024-11-13 00:00:00+00:00,new hampshire,fairfield,3.26,-6,-1
2024-11-16 21:30:00+00:00,sacred heart,new hampshire,3.96,17,1
2024-11-23 19:00:00+00:00,marist,new hampshire,2.98,5,1
2024-12-01 19:00:00+00:00,fordham,new hampshire,4.12,22,1
2024-12-22 18:00:00+00:00,stonehill,new hampshire,1.47,7,1
2024-12-31 00:00:00+00:00,iowa,new hampshire,3.78,42,1
2023-01-08 02:30:00+00:00,new mexico,unlv,3.78,-7,-1
2023-01-15 02:00:00+00:00,san diego,new mexico,1.0,-9,-1
2023-02-02 03:30:00+00:00,utah,new mexico,0.88,11,1
2023-02-08 03:30:00+00:00,new mexico,nevada,3.33,-1,-1
2023-02-15 03:00:00+00:00,new mexico,wyoming,4.74,-14,-1
2023-02-26 03:00:00+00:00,new mexico,san diego,5.0,-2,-1
2023-03-09 00:30:00+00:00,new mexico,wyoming,4.74,11,1
2023-03-10 04:30:00+00:00,utah,new mexico,0.88,15,1
2023-11-07 02:30:00+00:00,new mexico,texas southern,4.13,37,1
2023-11-10 03:00:00+00:00,saint mary's,new mexico,1.91,14,1
2023-11-17 02:00:00+00:00,new mexico,ut arlington,5.07,2,1
2023-11-22 04:15:00+00:00,toledo,new mexico,2.05,-8,-1
2023-11-23 02:45:00+00:00,new mexico,rice,4.47,34,1
2023-11-24 23:45:00+00:00,pepperdine,new mexico,0.96,-19,-1
2023-11-30 02:00:00+00:00,new mexico,louisiana tech,5.59,9,1
2023-12-03 02:00:00+00:00,new mexico,new mexico,3.48,44,1
2023-12-07 02:00:00+00:00,new mexico,uc santa barbara,4.05,23,1
2023-12-09 22:00:00+00:00,new mexico,santa clara,4.95,17,1
2023-12-16 02:00:00+00:00,new mexico,new mexico,3.48,-1,-1
2023-12-21 02:00:00+00:00,new mexico,uc irvine,4.84,13,1
2024-01-07 03:00:00+00:00,new mexico,wyoming,2.39,17,1
2024-01-10 03:30:00+00:00,unlv,new mexico,3.13,10,1
2024-01-13 19:00:00+00:00,new mexico,san diego,3.47,18,1
2024-01-17 03:45:00+00:00,new mexico,utah,4.28,13,1
2024-01-29 03:00:00+00:00,new mexico,nevada,1.24,34,1
2024-02-07 01:30:00+00:00,wyoming,new mexico,3.61,-18,-1
2024-02-11 01:00:00+00:00,new mexico,unlv,2.87,-3,-1
2024-02-14 04:00:00+00:00,nevada,new mexico,4.76,-1,-1
2024-02-17 03:00:00+00:00,san diego,new mexico,2.53,11,1
2024-03-16 22:12:00+00:00,san diego,new mexico,2.53,-7,-1
2024-11-09 04:00:00+00:00,ucla,new mexico,3.53,-8,-1
2024-11-25 01:00:00+00:00,new mexico,texas southern,3.46,31,1
2024-11-30 04:59:00+00:00,new mexico,usc,2.92,10,1
2024-12-08 02:00:00+00:00,new mexico,new mexico,3.48,-6,-1
2024-12-19 02:00:00+00:00,new mexico,vcu,2.65,7,1
2023-01-15 02:00:00+00:00,new mexico,ut arlington,5.07,-11,-1
2023-01-20 02:00:00+00:00,southern utah,new mexico,3.56,35,1
2023-01-22 02:00:00+00:00,utah tech,new mexico,3.82,13,1
2023-01-28 21:00:00+00:00,utah valley,new mexico,1.9,5,1
2023-02-09 02:00:00+00:00,grand canyon,new mexico,2.63,11,1
2023-02-19 02:00:00+00:00,new mexico,ut rio grande valley,2.04,-2,-1
2023-02-23 02:00:00+00:00,new mexico,grand canyon,3.37,-2,-1
2023-11-12 03:00:00+00:00,uc irvine,new mexico,1.16,17,1
2023-11-22 23:00:00+00:00,new mexico,southern illinois,5.01,-27,-1
2023-12-23 01:00:00+00:00,tulsa,new mexico,0.97,6,1
2024-01-05 02:00:00+00:00,new mexico,utep,1.45,10,1
2024-01-21 02:00:00+00:00,new mexico,middle tennessee,2.7,11,1
2024-01-27 20:00:00+00:00,louisiana tech,new mexico,4.31,20,1
2024-02-02 02:00:00+00:00,new mexico,liberty,3.7,6,1
2024-02-11 02:00:00+00:00,utep,new mexico,4.55,25,1
2024-02-16 00:30:00+00:00,middle tennessee,new mexico,3.3,7,1
2024-02-17 20:00:00+00:00,western kentucky,new mexico,3.36,14,1
2024-02-25 02:00:00+00:00,new mexico,louisiana tech,1.69,-9,-1
2024-03-01 02:00:00+00:00,liberty,new mexico,2.3,25,1
2024-03-15 01:00:00+00:00,western kentucky,new mexico,3.36,20,1
2024-11-10 02:00:00+00:00,utah tech,new mexico,4.08,-12,-1
2024-11-24 00:00:00+00:00,unlv,new mexico,3.13,7,1
2024-11-29 20:30:00+00:00,new mexico,pepperdine,3.1,-12,-1
2024-12-13 01:00:00+00:00,texas,new mexico,2.39,24,1
2023-01-07 00:00:00+00:00,fairfield,niagara,4.45,-8,-1
2023-01-14 00:00:00+00:00,niagara,siena,1.66,-6,-1
2023-01-15 17:00:00+00:00,niagara,marist,3.23,-2,-1
2023-01-22 19:00:00+00:00,saint peter's,niagara,2.39,-2,-1
2023-01-28 00:00:00+00:00,niagara,manhattan,2.45,6,1
2023-02-05 19:00:00+00:00,siena,niagara,4.34,-2,-1
2023-02-11 00:00:00+00:00,niagara,quinnipiac,2.55,6,1
2023-02-19 19:00:00+00:00,marist,niagara,2.77,9,1
2023-02-25 00:00:00+00:00,niagara,fairfield,1.55,8,1
2023-02-26 18:00:00+00:00,niagara,saint peter's,3.61,-1,-1
2023-03-10 02:30:00+00:00,siena,niagara,4.34,-6,-1
2023-11-07 00:00:00+00:00,notre dame,niagara,1.53,7,1
2023-11-25 21:00:00+00:00,saint francis,niagara,3.64,-8,-1
2023-12-02 00:00:00+00:00,niagara,saint peter's,3.61,-5,-1
2023-12-03 19:00:00+00:00,niagara,quinnipiac,2.55,-7,-1
2023-12-10 19:00:00+00:00,niagara,buffalo,4.81,49,1
2023-12-16 18:00:00+00:00,niagara,njit,3.4,8,1
2023-12-21 22:00:00+00:00,syracuse,niagara,3.18,12,1
2024-01-06 00:00:00+00:00,manhattan,niagara,1.22,-14,-1
2024-01-13 00:00:00+00:00,niagara,fairfield,4.9,24,1
2024-01-15 17:00:00+00:00,niagara,siena,3.76,-5,-1
2024-01-20 00:00:00+00:00,rider,niagara,2.25,-4,-1
2024-01-28 19:00:00+00:00,niagara,manhattan,4.78,-6,-1
2024-02-03 00:00:00+00:00,saint peter's,niagara,3.14,-9,-1
2024-02-17 00:00:00+00:00,fairfield,niagara,1.1,-2,-1
2024-02-18 19:00:00+00:00,quinnipiac,niagara,1.58,-14,-1
2024-03-02 00:00:00+00:00,niagara,rider,3.75,-10,-1
2024-03-08 00:00:00+00:00,siena,niagara,2.24,-7,-1
2024-03-14 22:30:00+00:00,marist,niagara,1.67,6,1
2024-11-10 18:00:00+00:00,detroit mercy,niagara,1.79,6,1
2024-12-06 23:30:00+00:00,niagara,siena,3.76,1,1
2024-12-08 18:00:00+00:00,niagara,merrimack,3.41,-18,-1
2024-12-29 19:00:00+00:00,niagara,le moyne,5.01,19,1
2023-01-05 02:00:00+00:00,north carolina,wake forest,4.38,9,1
2023-01-07 16:30:00+00:00,north carolina,notre dame,5.93,17,1
2023-01-11 02:00:00+00:00,virginia,north carolina,1.93,7,1
2023-01-25 02:00:00+00:00,syracuse,north carolina,1.02,-4,-1
2023-02-02 00:00:00+00:00,north carolina,pittsburgh,3.92,-1,-1
2023-02-08 00:00:00+00:00,wake forest,north carolina,1.62,7,1
2023-02-23 02:00:00+00:00,notre dame,north carolina,0.07,-4,-1
2023-02-25 23:00:00+00:00,north carolina,virginia,4.07,8,1
2023-03-10 00:00:00+00:00,virginia,north carolina,1.93,9,1
2023-11-07 00:00:00+00:00,north carolina,radford,5.0,16,1
2023-11-12 19:00:00+00:00,north carolina,lehigh,4.33,22,1
2023-11-18 01:00:00+00:00,north carolina,uc riverside,4.98,25,1
2023-11-22 17:00:00+00:00,north carolina,northern iowa,4.31,22,1
2023-11-23 19:44:00+00:00,north carolina,villanova,4.53,-2,-1
2023-11-30 00:15:00+00:00,north carolina,tennessee,4.48,8,1
2023-12-21 02:00:00+00:00,oklahoma,north carolina,1.45,-12,-1
2024-01-03 00:00:00+00:00,pittsburgh,north carolina,1.75,-13,-1
2024-01-13 17:00:00+00:00,north carolina,syracuse,4.08,36,1
2024-01-23 00:00:00+00:00,north carolina,wake forest,4.19,21,1
2024-02-14 00:00:00+00:00,syracuse,north carolina,1.92,7,1
2024-02-17 19:00:00+00:00,north carolina,virginia tech,4.75,15,1
2024-02-24 21:00:00+00:00,virginia,north carolina,0.33,-10,-1
2024-03-06 00:00:00+00:00,north carolina,notre dame,5.83,33,1
2024-03-15 23:00:00+00:00,north carolina,pittsburgh,4.25,7,1
2024-11-05 02:00:00+00:00,north carolina,elon,3.72,14,1
2024-12-14 21:00:00+00:00,north carolina,la salle,5.0,26,1
2024-12-21 20:00:00+00:00,ucla,north carolina,2.86,-2,-1
2023-01-06 01:00:00+00:00,north dakota,south dakota,2.71,-2,-1
2023-01-07 19:00:00+00:00,north dakota,south dakota,2.71,-1,-1
2023-01-14 20:00:00+00:00,denver,north dakota,4.38,7,1
2023-01-21 19:00:00+00:00,north dakota,oral roberts,3.81,-12,-1
2023-01-24 00:00:00+00:00,western illinois,north dakota,4.23,12,1
2023-01-28 01:00:00+00:00,north dakota,north dakota,3.09,16,1
2023-02-03 01:00:00+00:00,south dakota,north dakota,3.29,23,1
2023-02-04 19:00:00+00:00,south dakota,north dakota,3.29,-14,-1
2023-02-10 01:00:00+00:00,north dakota,denver,1.62,23,1
2023-02-23 17:00:00+00:00,north dakota,western illinois,1.77,-11,-1
2023-03-04 00:00:00+00:00,denver,north dakota,4.38,-15,-1
2023-03-05 00:00:00+00:00,oral roberts,north dakota,2.19,16,1
2023-11-08 01:00:00+00:00,iowa,north dakota,4.15,42,1
2023-11-12 19:00:00+00:00,north dakota,elon,2.97,17,1
2023-11-21 04:00:00+00:00,pacific,north dakota,4.69,-2,-1
2023-11-26 18:00:00+00:00,eastern michigan,north dakota,4.09,-2,-1
2023-12-04 00:00:00+00:00,uc riverside,north dakota,2.74,6,1
2023-12-09 19:00:00+00:00,north dakota,portland,0.78,-11,-1
2023-12-17 02:00:00+00:00,utah tech,north dakota,4.27,-17,-1
2023-12-31 20:00:00+00:00,south dakota,north dakota,3.29,19,1
2024-01-04 01:00:00+00:00,north dakota,northern colorado,3.88,-10,-1
2024-01-19 01:00:00+00:00,north dakota,oral roberts,4.43,10,1
2024-01-20 18:00:00+00:00,north dakota,denver,2.99,14,1
2024-02-02 01:00:00+00:00,south dakota,north dakota,2.77,-14,-1
2024-02-16 02:00:00+00:00,denver,north dakota,3.01,-14,-1
2024-02-18 01:00:00+00:00,oral roberts,north dakota,1.57,-13,-1
2024-03-01 01:00:00+00:00,north dakota,south dakota,3.23,-10,-1
2024-03-02 19:00:00+00:00,north dakota,south dakota,3.23,29,1
2024-11-14 18:00:00+00:00,north dakota,utah valley,2.46,6,1
2024-11-20 00:00:00+00:00,notre dame,north dakota,2.02,17,1
2024-11-23 03:00:00+00:00,loyola marymount,north dakota,2.29,-4,-1
2024-12-12 01:00:00+00:00,utah valley,north dakota,3.54,23,1
2024-12-15 20:00:00+00:00,north dakota,utsa,2.39,-10,-1
2023-01-06 02:00:00+00:00,western kentucky,north texas,2.31,-4,-1
2023-01-07 23:00:00+00:00,middle tennessee,north texas,1.95,-5,-1
2023-01-12 01:00:00+00:00,north texas,louisiana tech,4.05,2,1
2023-01-20 01:00:00+00:00,north texas,rice,3.53,-12,-1
2023-01-21 21:00:00+00:00,uab,north texas,4.34,-11,-1
2023-01-27 02:00:00+00:00,north texas,utsa,1.97,4,1
2023-01-28 23:00:00+00:00,north texas,utep,1.93,10,1
2023-02-05 01:00:00+00:00,rice,north texas,2.47,-10,-1
2023-02-11 23:00:00+00:00,north texas,charlotte,4.68,24,1
2023-02-17 00:00:00+00:00,louisiana tech,north texas,1.95,-10,-1
2023-02-19 02:00:00+00:00,utep,north texas,4.07,-8,-1
2023-02-24 00:00:00+00:00,charlotte,north texas,1.32,6,1
2023-03-03 01:00:00+00:00,north texas,middle tennessee,4.05,14,1
2023-03-04 20:00:00+00:00,north texas,western kentucky,3.69,34,1
2023-03-10 02:00:00+00:00,north texas,louisiana tech,4.05,28,1
2023-03-10 20:25:00+00:00,north texas,uab,1.66,-7,-1
2023-11-08 01:00:00+00:00,north texas,northern iowa,2.95,6,1
2023-11-19 17:30:00+00:00,towson,north texas,2.79,-26,-1
2023-12-10 16:30:00+00:00,fordham,north texas,4.46,1,1
2023-12-23 19:00:00+00:00,north texas,ut arlington,4.64,26,1
2024-01-06 19:00:00+00:00,north texas,tulane,1.62,14,1
2024-01-13 23:00:00+00:00,north texas,temple,2.72,18,1
2024-01-20 21:00:00+00:00,charlotte,north texas,4.0,12,1
2024-02-01 02:00:00+00:00,north texas,uab,0.68,-3,-1
2024-02-03 23:00:00+00:00,north texas,south florida,1.07,-5,-1
2024-02-08 01:00:00+00:00,tulsa,north texas,3.78,-13,-1
2024-02-18 20:00:00+00:00,uab,north texas,5.32,9,1
2024-02-24 21:00:00+00:00,north texas,utsa,2.07,-2,-1
2024-02-29 00:00:00+00:00,tulane,north texas,4.38,-4,-1
2024-03-07 01:00:00+00:00,north texas,florida atlantic,1.85,-4,-1
2024-03-10 01:00:00+00:00,rice,north texas,2.34,-16,-1
2024-03-14 23:00:00+00:00,north texas,tulane,1.62,10,1
2024-11-29 01:00:00+00:00,north texas,northern iowa,1.16,20,1
2024-11-29 23:30:00+00:00,north texas,utah,3.34,-4,-1
2024-12-22 20:00:00+00:00,north texas,houston christian,1.29,16,1
2024-12-31 21:00:00+00:00,north texas,uab,0.68,3,1
2023-01-07 21:00:00+00:00,hampton,northeastern,3.89,-16,-1
2023-01-14 17:00:00+00:00,northeastern,drexel,1.92,-21,-1
2023-01-20 00:00:00+00:00,stony brook,northeastern,3.3,-13,-1
2023-01-27 00:00:00+00:00,towson,northeastern,3.82,9,1
2023-02-04 19:00:00+00:00,northeastern,elon,2.97,-1,-1
2023-02-08 23:00:00+00:00,northeastern,hofstra,3.87,-19,-1
2023-02-12 00:00:00+00:00,unc wilmington,northeastern,5.82,12,1
2023-02-17 00:00:00+00:00,northeastern,monmouth,1.7,15,1
2023-02-24 00:00:00+00:00,drexel,northeastern,4.08,27,1
2023-02-25 19:00:00+00:00,hofstra,northeastern,2.13,32,1
2023-11-25 19:00:00+00:00,princeton,northeastern,4.05,14,1
2023-11-29 23:30:00+00:00,seton hall,northeastern,4.98,13,1
2023-12-02 19:00:00+00:00,northeastern,old dominion,1.57,13,1
2023-12-07 00:00:00+00:00,northeastern,vermont,2.89,-2,-1
2023-12-16 23:00:00+00:00,virginia,northeastern,4.56,2,1
2023-12-30 18:00:00+00:00,rhode island,northeastern,4.99,11,1
2024-01-05 00:00:00+00:00,northeastern,stony brook,3.22,-9,-1
2024-01-09 00:00:00+00:00,monmouth,northeastern,2.97,19,1
2024-01-13 17:00:00+00:00,northeastern,towson,1.69,8,1
2024-01-21 00:00:00+00:00,elon,northeastern,3.71,-12,-1
2024-01-26 00:00:00+00:00,northeastern,unc wilmington,1.48,-23,-1
2024-02-02 00:00:00+00:00,towson,northeastern,4.31,7,1
2024-02-10 18:00:00+00:00,northeastern,monmouth,3.03,12,1
2024-02-17 19:00:00+00:00,hofstra,northeastern,2.01,20,1
2024-02-24 17:00:00+00:00,northeastern,hampton,3.2,8,1
2024-03-02 21:00:00+00:00,drexel,northeastern,3.58,14,1
2024-03-09 23:00:00+00:00,stony brook,northeastern,2.78,10,1
2024-11-10 19:00:00+00:00,northeastern,princeton,2.86,-3,-1
2024-12-04 00:00:00+00:00,northeastern,la salle,4.07,14,1
2024-12-15 18:00:00+00:00,old dominion,northeastern,1.95,-4,-1
2024-12-29 18:30:00+00:00,northwestern,northeastern,2.87,25,1
2023-01-07 00:00:00+00:00,northern kentucky,oakland,1.98,-1,-1
2023-01-15 00:00:00+00:00,green bay,northern kentucky,3.08,-21,-1
2023-01-21 23:00:00+00:00,northern kentucky,purdue fort wayne,2.83,20,1
2023-01-27 00:00:00+00:00,northern kentucky,green bay,2.92,18,1
2023-02-03 00:00:00+00:00,robert morris,northern kentucky,2.75,-13,-1
2023-02-18 00:00:00+00:00,purdue fort wayne,northern kentucky,3.17,-13,-1
2023-02-24 00:00:00+00:00,detroit mercy,northern kentucky,2.71,-3,-1
2023-02-25 20:00:00+00:00,oakland,northern kentucky,4.02,-9,-1
2023-03-03 00:00:00+00:00,northern kentucky,oakland,1.98,7,1
2023-11-07 01:30:00+00:00,middle tennessee,northern kentucky,3.57,17,1
2023-11-10 04:00:00+00:00,washington,northern kentucky,4.06,8,1
2023-11-30 00:00:00+00:00,northern kentucky,robert morris,3.25,18,1
2023-12-17 21:00:00+00:00,eastern kentucky,northern kentucky,2.19,-10,-1
2023-12-22 03:00:00+00:00,saint mary's,northern kentucky,4.13,36,1
2023-12-30 00:00:00+00:00,purdue fort wayne,northern kentucky,3.17,13,1
2024-01-11 00:00:00+00:00,oakland,northern kentucky,2.06,5,1
2024-01-13 18:00:00+00:00,detroit mercy,northern kentucky,1.55,-5,-1
2024-01-20 23:30:00+00:00,northern kentucky,green bay,5.14,22,1
2024-01-26 00:00:00+00:00,northern kentucky,purdue fort wayne,4.35,-5,-1
2024-02-09 00:00:00+00:00,northern kentucky,oakland,3.94,10,1
2024-02-10 21:00:00+00:00,northern kentucky,detroit mercy,4.45,12,1
2024-02-29 00:00:00+00:00,robert morris,northern kentucky,1.27,-10,-1
2024-11-09 00:00:00+00:00,purdue,northern kentucky,4.4,22,1
2024-11-23 18:00:00+00:00,northern kentucky,kentucky,3.89,26,1
2024-12-19 00:00:00+00:00,northern kentucky,detroit mercy,4.45,13,1
2024-12-21 17:00:00+00:00,northern kentucky,south carolina,3.66,11,1
2024-12-29 19:00:00+00:00,robert morris,northern kentucky,1.27,4,1
2023-01-02 00:30:00+00:00,northwestern,ohio,4.14,-16,-1
2023-01-12 02:00:00+00:00,northwestern,rutgers,3.19,-3,-1
2023-02-01 02:00:00+00:00,iowa,northwestern,3.94,16,1
2023-02-05 23:30:00+00:00,wisconsin,northwestern,2.36,-2,-1
2023-02-10 01:00:00+00:00,ohio,northwestern,1.86,-6,-1
2023-02-12 19:00:00+00:00,northwestern,purdue,0.63,6,1
2023-02-19 23:30:00+00:00,northwestern,iowa,2.06,20,1
2023-03-02 02:00:00+00:00,northwestern,penn,2.89,-3,-1
2023-03-06 00:30:00+00:00,rutgers,northwestern,2.81,-12,-1
2023-03-10 23:30:00+00:00,northwestern,penn,2.89,-2,-1
2023-11-18 19:30:00+00:00,rhode island,northwestern,4.61,-11,-1
2023-11-28 01:00:00+00:00,northwestern,northern illinois,1.96,22,1
2023-12-02 02:00:00+00:00,northwestern,purdue,0.63,4,1
2023-12-10 19:00:00+00:00,northwestern,detroit mercy,3.45,32,1
2024-01-10 23:30:00+00:00,penn,northwestern,2.63,-4,-1
2024-01-13 17:00:00+00:00,wisconsin,northwestern,4.44,8,1
2024-01-28 01:42:00+00:00,northwestern,ohio,3.13,25,1
2024-01-31 23:30:00+00:00,purdue,northwestern,5.68,9,1
2024-03-02 22:30:00+00:00,northwestern,iowa,1.91,-7,-1
2024-03-15 18:52:00+00:00,northwestern,wisconsin,1.56,-9,-1
2024-11-05 01:00:00+00:00,northwestern,lehigh,2.23,44,1
2024-11-16 01:00:00+00:00,northwestern,eastern illinois,3.46,9,1
2024-11-23 01:00:00+00:00,northwestern,pepperdine,2.28,18,1
2024-11-30 00:00:00+00:00,northwestern,unlv,2.16,5,1
2024-12-04 00:00:00+00:00,iowa,northwestern,4.09,1,1
2023-02-04 18:00:00+00:00,notre dame,wake forest,0.75,-17,-1
2023-02-11 19:00:00+00:00,notre dame,virginia tech,2.21,-6,-1
2023-02-18 17:00:00+00:00,virginia,notre dame,4.59,2,1
2023-02-26 00:00:00+00:00,wake forest,notre dame,5.25,8,1
2023-03-02 00:00:00+00:00,notre dame,pittsburgh,1.21,7,1
2023-11-11 19:00:00+00:00,notre dame,western carolina,1.03,-10,-1
2023-11-17 21:30:00+00:00,oklahoma,notre dame,4.46,-2,-1
2023-11-23 00:00:00+00:00,notre dame,maryland eastern shore,1.28,20,1
2023-11-29 00:00:00+00:00,south carolina,notre dame,3.75,12,1
2023-12-06 00:00:00+00:00,notre dame,western michigan,1.99,21,1
2023-12-19 23:00:00+00:00,notre dame,the citadel,1.77,-20,-1
2023-12-23 01:00:00+00:00,notre dame,marist,1.8,4,1
2023-12-30 17:00:00+00:00,notre dame,virginia,1.41,22,1
2024-02-01 00:00:00+00:00,virginia,notre dame,2.07,12,1
2024-02-03 23:00:00+00:00,pittsburgh,notre dame,3.44,10,1
2024-02-10 23:00:00+00:00,notre dame,virginia tech,1.61,8,1
2024-02-28 02:00:00+00:00,notre dame,wake forest,1.71,5,1
2024-03-13 18:50:00+00:00,wake forest,notre dame,4.29,13,1
2024-11-07 00:00:00+00:00,notre dame,stonehill,4.12,29,1
2024-11-23 00:30:00+00:00,notre dame,elon,1.92,-7,-1
2024-11-27 03:30:00+00:00,rutgers,notre dame,3.99,1,1
2024-12-07 17:00:00+00:00,notre dame,syracuse,1.43,5,1
2024-12-22 23:00:00+00:00,notre dame,le moyne,3.53,29,1
2023-01-18 00:00:00+00:00,toledo,ohio,5.18,15,1
2023-01-25 00:00:00+00:00,ohio,western michigan,3.71,12,1
2023-02-01 00:00:00+00:00,eastern michigan,ohio,3.93,11,1
2023-02-08 01:00:00+00:00,northern illinois,ohio,3.15,-6,-1
2023-02-22 00:00:00+00:00,ohio,northern illinois,2.85,9,1
2023-11-09 00:00:00+00:00,ohio,troy,1.95,18,1
2023-11-18 19:00:00+00:00,ohio,detroit mercy,3.04,19,1
2023-11-25 18:45:00+00:00,middle tennessee,ohio,3.37,-12,-1
2024-01-03 00:00:00+00:00,ohio,toledo,1.7,-9,-1
2024-01-06 19:00:00+00:00,ohio,northern illinois,3.44,12,1
2024-01-20 21:00:00+00:00,ohio,eastern michigan,4.63,18,1
2024-02-17 02:00:00+00:00,toledo,ohio,4.3,2,1
2024-02-24 21:30:00+00:00,northern illinois,ohio,2.56,-21,-1
2024-03-14 22:38:00+00:00,ohio,western michigan,3.92,27,1
2024-11-10 00:00:00+00:00,ohio,unc asheville,1.16,6,1
2024-11-13 01:00:00+00:00,illinois,ohio,4.47,10,1
2024-11-22 16:30:00+00:00,portland,ohio,2.92,-12,-1
2024-11-25 01:00:00+00:00,texas,ohio,2.59,9,1
2024-11-30 19:00:00+00:00,ohio,robert morris,5.33,16,1
2023-01-06 00:00:00+00:00,ohio,purdue,0.8,-2,-1
2023-01-21 19:00:00+00:00,ohio,iowa,2.06,16,1
2023-02-03 00:00:00+00:00,ohio,wisconsin,3.45,-5,-1
2023-02-17 02:00:00+00:00,iowa,ohio,3.94,17,1
2023-02-19 18:00:00+00:00,purdue,ohio,5.2,27,1
2023-02-23 23:30:00+00:00,ohio,penn,3.17,-4,-1
2023-03-08 23:30:00+00:00,wisconsin,ohio,2.55,-8,-1
2023-03-09 19:30:00+00:00,iowa,ohio,3.94,-4,-1
2023-03-11 18:00:00+00:00,purdue,ohio,5.2,14,1
2023-11-07 00:00:00+00:00,ohio,oakland,2.09,6,1
2023-11-16 00:00:00+00:00,ohio,merrimack,1.52,24,1
2023-11-19 21:00:00+00:00,ohio,western michigan,3.71,17,1
2023-11-26 00:00:00+00:00,santa clara,ohio,3.65,-30,-1
2023-12-16 20:00:00+00:00,ohio,ucla,2.88,7,1
2023-12-21 23:00:00+00:00,ohio,new orleans,1.02,42,1
2024-01-11 01:30:00+00:00,ohio,wisconsin,2.4,-11,-1
2024-01-20 17:00:00+00:00,ohio,penn,4.66,12,1
2024-02-14 02:00:00+00:00,wisconsin,ohio,3.6,8,1
